# Time since Start (s)	Non-Conservative Translational Work (J)	Non-Conservative Rotational Work (J)	Work from Gravity-Gradient Torque (J)	Work from Aspherical Earth Potential (J)	Work from Sun Acceleration (J)	Work from Moon Acceleration (J)	Earth Potential Energy (J)	Sun Potential (J)	Moon Potential (J)
93484800.000000	0.0000000000000000e+00	-9.8935539465161396e-07	1.4238992319162868e+01	2.8436518543157486e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5874607341804126e+11	0.0000000000000000e+00	0.0000000000000000e+00
93571200.000000	0.0000000000000000e+00	-9.9030325459780030e-07	1.4416098736469472e+01	2.8224418059763569e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5824019868470056e+11	0.0000000000000000e+00	0.0000000000000000e+00
93657600.000000	0.0000000000000000e+00	-9.9125766801467200e-07	1.4278516176619023e+01	2.7917356845536625e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5691462171834357e+11	0.0000000000000000e+00	0.0000000000000000e+00
93744000.000000	0.0000000000000000e+00	-9.9219670972902604e-07	1.4356469132664065e+01	2.8210390594189583e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5905294467516193e+11	0.0000000000000000e+00	0.0000000000000000e+00
93830400.000000	0.0000000000000000e+00	-9.9310609251912758e-07	1.4384836152790214e+01	2.8544965507206745e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5750860359123322e+11	0.0000000000000000e+00	0.0000000000000000e+00
93916800.000000	0.0000000000000000e+00	-9.9403552449638231e-07	1.4375960035247708e+01	2.8273277574285015e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5789318280199377e+11	0.0000000000000000e+00	0.0000000000000000e+00
94003200.000000	0.0000000000000000e+00	-9.9492957016425250e-07	1.4408135214301703e+01	2.8016989726850460e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5860121792524951e+11	0.0000000000000000e+00	0.0000000000000000e+00
94089600.000000	0.0000000000000000e+00	-9.9581289068598977e-07	1.4353293304509300e+01	2.8367024251231358e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5693324360372607e+11	0.0000000000000000e+00	0.0000000000000000e+00
94176000.000000	0.0000000000000000e+00	-9.9670252318806150e-07	1.4512464173399131e+01	2.8648134955902267e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5895589126653705e+11	0.0000000000000000e+00	0.0000000000000000e+00
94262400.000000	0.0000000000000000e+00	-9.9756056651129988e-07	1.4378546417651945e+01	2.8332993273159157e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5790815401434460e+11	0.0000000000000000e+00	0.0000000000000000e+00
94348800.000000	0.0000000000000000e+00	-9.9844405140709808e-07	1.4433202966345895e+01	2.8134112241929554e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5709579558959564e+11	0.0000000000000000e+00	0.0000000000000000e+00
94435200.000000	0.0000000000000000e+00	-9.9933586745587789e-07	1.4463902447767387e+01	2.8521142950675499e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5912588934542505e+11	0.0000000000000000e+00	0.0000000000000000e+00
94521600.000000	0.0000000000000000e+00	-1.0002050504635094e-06	1.4469067031963224e+01	2.8739725691665520e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5731384421288068e+11	0.0000000000000000e+00	0.0000000000000000e+00
94608000.000000	0.0000000000000000e+00	-1.0011113140361105e-06	1.4518456034521240e+01	2.8383567271143475e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5809203067524829e+11	0.0000000000000000e+00	0.0000000000000000e+00
94694400.000000	0.0000000000000000e+00	-1.0020180365358564e-06	1.4436894385641779e+01	2.8250968488443325e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5841590707607623e+11	0.0000000000000000e+00	0.0000000000000000e+00
94780800.000000	0.0000000000000000e+00	-1.0029450258220956e-06	1.4580494883719698e+01	2.8674128258455406e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5702465494279059e+11	0.0000000000000000e+00	0.0000000000000000e+00
94867200.000000	0.0000000000000000e+00	-1.0039453240227267e-06	1.4461408941120037e+01	2.8824800380293987e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5909597499321613e+11	0.0000000000000000e+00	0.0000000000000000e+00
94953600.000000	0.0000000000000000e+00	-1.0049111850084491e-06	1.4555821512761517e+01	2.8448368589554722e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5758399649125195e+11	0.0000000000000000e+00	0.0000000000000000e+00
95040000.000000	0.0000000000000000e+00	-1.0058598691219795e-06	1.4573912700742644e+01	2.8385364676191261e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5734257022576660e+11	0.0000000000000000e+00	0.0000000000000000e+00
95126400.000000	0.0000000000000000e+00	-1.0067945594224948e-06	1.4545019479581244e+01	2.8821942750388885e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5912687028062268e+11	0.0000000000000000e+00	0.0000000000000000e+00
95212800.000000	0.0000000000000000e+00	-1.0076928871971345e-06	1.4580512564244870e+01	2.8900785260036018e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5714817045145789e+11	0.0000000000000000e+00	0.0000000000000000e+00
95299200.000000	0.0000000000000000e+00	-1.0086078467538327e-06	1.4597271731752469e+01	2.8506924948384487e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5828961686016089e+11	0.0000000000000000e+00	0.0000000000000000e+00
95385600.000000	0.0000000000000000e+00	-1.0094956106766980e-06	1.4611774345833959e+01	2.8517441392622765e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5821623450508710e+11	0.0000000000000000e+00	0.0000000000000000e+00
95472000.000000	0.0000000000000000e+00	-1.0103808681280514e-06	1.4560699127102975e+01	2.8965293311251938e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5716823367498718e+11	0.0000000000000000e+00	0.0000000000000000e+00
95558400.000000	0.0000000000000000e+00	-1.0112844499119027e-06	1.4658932498075828e+01	2.8970555062687645e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5915907092376477e+11	0.0000000000000000e+00	0.0000000000000000e+00
95644800.000000	0.0000000000000000e+00	-1.0121464270310850e-06	1.4670615608502521e+01	2.8582153059921284e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5729104795096375e+11	0.0000000000000000e+00	0.0000000000000000e+00
95731200.000000	0.0000000000000000e+00	-1.0130124985402688e-06	1.4643363300199429e+01	2.8666001618160160e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5763860205230084e+11	0.0000000000000000e+00	0.0000000000000000e+00
95817600.000000	0.0000000000000000e+00	-1.0139137206340789e-06	1.4663371505518276e+01	2.9101733416509548e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5905217988222614e+11	0.0000000000000000e+00	0.0000000000000000e+00
95904000.000000	0.0000000000000000e+00	-1.0148075011508307e-06	1.4678716199494628e+01	2.9034136935055656e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5702338943563397e+11	0.0000000000000000e+00	0.0000000000000000e+00
95990400.000000	0.0000000000000000e+00	-1.0157501342345915e-06	1.4710424675926038e+01	2.8653923416503250e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5847756495640826e+11	0.0000000000000000e+00	0.0000000000000000e+00
96076800.000000	0.0000000000000000e+00	-1.0166993614988381e-06	1.4679800782596354e+01	2.8809508580987759e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5801198972563666e+11	0.0000000000000000e+00	0.0000000000000000e+00
96163200.000000	0.0000000000000000e+00	-1.0176464597649591e-06	1.4746772931080528e+01	2.9230526122701767e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5735211459953070e+11	0.0000000000000000e+00	0.0000000000000000e+00
96249600.000000	0.0000000000000000e+00	-1.0186259398244107e-06	1.4756405638802375e+01	2.9093194483257862e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5914387722112689e+11	0.0000000000000000e+00	0.0000000000000000e+00
96336000.000000	0.0000000000000000e+00	-1.0195716642646132e-06	1.4677577100140548e+01	2.8743722489074226e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5704990169610663e+11	0.0000000000000000e+00	0.0000000000000000e+00
96422400.000000	0.0000000000000000e+00	-1.0205024344570058e-06	1.4829027402452164e+01	2.8967309475403870e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5796330470265784e+11	0.0000000000000000e+00	0.0000000000000000e+00
96508800.000000	0.0000000000000000e+00	-1.0214420895085033e-06	1.4740959155349685e+01	2.9352012873016445e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5890361328918414e+11	0.0000000000000000e+00	0.0000000000000000e+00
96595200.000000	0.0000000000000000e+00	-1.0223409216469829e-06	1.4801985611602658e+01	2.9149188892296688e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5695007659052606e+11	0.0000000000000000e+00	0.0000000000000000e+00
96681600.000000	0.0000000000000000e+00	-1.0232491580854212e-06	1.4800306315176535e+01	2.8832235265063728e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5864701862906488e+11	0.0000000000000000e+00	0.0000000000000000e+00
96768000.000000	0.0000000000000000e+00	-1.0241305186993723e-06	1.4827032179454974e+01	2.9117127647076996e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5781209223883197e+11	0.0000000000000000e+00	0.0000000000000000e+00
96854400.000000	0.0000000000000000e+00	-1.0250019261171785e-06	1.4863822988980404e+01	2.9463031002477047e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5756315810734760e+11	0.0000000000000000e+00	0.0000000000000000e+00
96940800.000000	0.0000000000000000e+00	-1.0259095616006188e-06	1.4780288668528884e+01	2.9203324609472084e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5905484080062561e+11	0.0000000000000000e+00	0.0000000000000000e+00
97027200.000000	0.0000000000000000e+00	-1.0267937348535648e-06	1.4888113895604619e+01	2.8939047582929634e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5687682977483130e+11	0.0000000000000000e+00	0.0000000000000000e+00
97113600.000000	0.0000000000000000e+00	-1.0276651227187668e-06	1.4866404796806638e+01	2.9278060148021542e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5829342050612830e+11	0.0000000000000000e+00	0.0000000000000000e+00
97200000.000000	0.0000000000000000e+00	-1.0285788768762355e-06	1.4873806511477049e+01	2.9567861170117355e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5868866519566675e+11	0.0000000000000000e+00	0.0000000000000000e+00
97286400.000000	0.0000000000000000e+00	-1.0294860439117991e-06	1.4884715434964363e+01	2.9257609412859138e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5693657994276447e+11	0.0000000000000000e+00	0.0000000000000000e+00
97372800.000000	0.0000000000000000e+00	-1.0304444206176858e-06	1.4930759691824706e+01	2.9045700671500847e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5878889751552167e+11	0.0000000000000000e+00	0.0000000000000000e+00
97459200.000000	0.0000000000000000e+00	-1.0314389868676624e-06	1.4923385344152594e+01	2.9428335986317284e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5762445672318817e+11	0.0000000000000000e+00	0.0000000000000000e+00
97545600.000000	0.0000000000000000e+00	-1.0324077964227312e-06	1.4881416897554496e+01	2.9660034216720741e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5778796947326624e+11	0.0000000000000000e+00	0.0000000000000000e+00
97632000.000000	0.0000000000000000e+00	-1.0333796431905124e-06	1.5035247318036369e+01	2.9313080249736980e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5890147074310217e+11	0.0000000000000000e+00	0.0000000000000000e+00
97718400.000000	0.0000000000000000e+00	-1.0343063855200521e-06	1.4894172474922453e+01	2.9169939370285049e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5678260349940973e+11	0.0000000000000000e+00	0.0000000000000000e+00
97804800.000000	0.0000000000000000e+00	-1.0352170657925954e-06	1.5001637148792780e+01	2.9585898335426819e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5860487704873553e+11	0.0000000000000000e+00	0.0000000000000000e+00
97891200.000000	0.0000000000000000e+00	-1.0361441705410254e-06	1.4997322904783388e+01	2.9748541238501778e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5842022765717584e+11	0.0000000000000000e+00	0.0000000000000000e+00
97977600.000000	0.0000000000000000e+00	-1.0370357176866168e-06	1.4993687939084808e+01	2.9371887665367428e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5698803925290448e+11	0.0000000000000000e+00	0.0000000000000000e+00
98064000.000000	0.0000000000000000e+00	-1.0379411131566903e-06	1.5009024376343051e+01	2.9293866694781719e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889433513705377e+11	0.0000000000000000e+00	0.0000000000000000e+00
98150400.000000	0.0000000000000000e+00	-1.0388317290461518e-06	1.4979755062532268e+01	2.9730714628198849e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5745602154871283e+11	0.0000000000000000e+00	0.0000000000000000e+00
98236800.000000	0.0000000000000000e+00	-1.0396909566016405e-06	1.5130647319276321e+01	2.9823112371395023e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5801376385357147e+11	0.0000000000000000e+00	0.0000000000000000e+00
98323200.000000	0.0000000000000000e+00	-1.0405829586315872e-06	1.4994278229576537e+01	2.9434657563554489e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5869725648243896e+11	0.0000000000000000e+00	0.0000000000000000e+00
98409600.000000	0.0000000000000000e+00	-1.0414740198205691e-06	1.5093665767700722e+01	2.9433813656264305e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5677182001417584e+11	0.0000000000000000e+00	0.0000000000000000e+00
98496000.000000	0.0000000000000000e+00	-1.0423667022975037e-06	1.5074771885946721e+01	2.9878855268551575e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887476071841864e+11	0.0000000000000000e+00	0.0000000000000000e+00
98582400.000000	0.0000000000000000e+00	-1.0433082522250256e-06	1.5091854138884738e+01	2.9897600584895306e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5811579628958124e+11	0.0000000000000000e+00	0.0000000000000000e+00
98668800.000000	0.0000000000000000e+00	-1.0442410688556879e-06	1.5097448546663676e+01	2.9503789953220352e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5710553657629608e+11	0.0000000000000000e+00	0.0000000000000000e+00
98755200.000000	0.0000000000000000e+00	-1.0451992881241686e-06	1.5112455879185587e+01	2.9572051784176228e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5895527957753503e+11	0.0000000000000000e+00	0.0000000000000000e+00
98841600.000000	0.0000000000000000e+00	-1.0461788702145668e-06	1.5168377628333783e+01	3.0012913986695251e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5731287557807635e+11	0.0000000000000000e+00	0.0000000000000000e+00
98928000.000000	0.0000000000000000e+00	-1.0471303137234469e-06	1.5121681625855196e+01	2.9957989189645145e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5822902450262653e+11	0.0000000000000000e+00	0.0000000000000000e+00
99014400.000000	0.0000000000000000e+00	-1.0480909407372400e-06	1.5145433965580770e+01	2.9578833901523533e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5845831784909607e+11	0.0000000000000000e+00	0.0000000000000000e+00
99100800.000000	0.0000000000000000e+00	-1.0490117017950957e-06	1.5215750851770055e+01	2.9724008360623775e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5684277464308521e+11	0.0000000000000000e+00	0.0000000000000000e+00
99187200.000000	0.0000000000000000e+00	-1.0499096921698351e-06	1.5117551559778986e+01	3.0146803210039398e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5908322265382800e+11	0.0000000000000000e+00	0.0000000000000000e+00
99273600.000000	0.0000000000000000e+00	-1.0508240482837547e-06	1.5254307363244617e+01	3.0022457371175091e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5779624024020392e+11	0.0000000000000000e+00	0.0000000000000000e+00
99360000.000000	0.0000000000000000e+00	-1.0516987319507525e-06	1.5210453676522706e+01	2.9662905193097275e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5728549845055402e+11	0.0000000000000000e+00	0.0000000000000000e+00
99446400.000000	0.0000000000000000e+00	-1.0525858163441907e-06	1.5251956358470220e+01	2.9871923993830441e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5896520608862329e+11	0.0000000000000000e+00	0.0000000000000000e+00
99532800.000000	0.0000000000000000e+00	-1.0534874190328411e-06	1.5196241262833063e+01	3.0266052403123829e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5720040562936475e+11	0.0000000000000000e+00	0.0000000000000000e+00
99619200.000000	0.0000000000000000e+00	-1.0543571607863492e-06	1.5256942943959285e+01	3.0073828593275478e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5842393316270361e+11	0.0000000000000000e+00	0.0000000000000000e+00
99705600.000000	0.0000000000000000e+00	-1.0552376412716913e-06	1.5308544297935821e+01	2.9753651424030209e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5820193791786005e+11	0.0000000000000000e+00	0.0000000000000000e+00
99792000.000000	0.0000000000000000e+00	-1.0561309279335421e-06	1.5223737494077078e+01	3.0030613614524292e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5698786390454858e+11	0.0000000000000000e+00	0.0000000000000000e+00
99878400.000000	0.0000000000000000e+00	-1.0570330729414304e-06	1.5336569891716431e+01	3.0382676584349300e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5921513536451813e+11	0.0000000000000000e+00	0.0000000000000000e+00
99964800.000000	0.0000000000000000e+00	-1.0580047308154709e-06	1.5299332612902722e+01	3.0133513377237633e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5748423368422534e+11	0.0000000000000000e+00	0.0000000000000000e+00
100051200.000000	0.0000000000000000e+00	-1.0589747474699670e-06	1.5314958163423681e+01	2.9855462603015881e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5751945707684460e+11	0.0000000000000000e+00	0.0000000000000000e+00
100137600.000000	0.0000000000000000e+00	-1.0599362203282222e-06	1.5331665234459960e+01	3.0182519119128265e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5891986582714746e+11	0.0000000000000000e+00	0.0000000000000000e+00
100224000.000000	0.0000000000000000e+00	-1.0608971895493906e-06	1.5345615341788230e+01	3.0484813061238796e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5712338859740289e+11	0.0000000000000000e+00	0.0000000000000000e+00
100310400.000000	0.0000000000000000e+00	-1.0618162379084516e-06	1.5397177130329474e+01	3.0182111572969883e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5859058094874286e+11	0.0000000000000000e+00	0.0000000000000000e+00
100396800.000000	0.0000000000000000e+00	-1.0627476315814817e-06	1.5302633422590985e+01	2.9963424541123302e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5794513486223456e+11	0.0000000000000000e+00	0.0000000000000000e+00
100483200.000000	0.0000000000000000e+00	-1.0636536975217746e-06	1.5467507361609208e+01	3.0341706396700542e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5719445408286523e+11	0.0000000000000000e+00	0.0000000000000000e+00
100569600.000000	0.0000000000000000e+00	-1.0645417511296236e-06	1.5346540092633127e+01	3.0583317124017319e+10	0.0000000000000000e+00	0.0000000000000000e+00	-4.5926134043164838e+11	0.0000000000000000e+00	0.0000000000000000e+00
